source,driving
Verbs_Fight_Fight_019,Verbs_Fight_Fight_019
Verbs_Fight_Fight_020,Verbs_Fight_Fight_020
Verbs_Fight_Fight_021,Verbs_Fight_Fight_021
Verbs_Fight_Fight_022,Verbs_Fight_Fight_022
Verbs_Fight_Fight_023,Verbs_Fight_Fight_023
Verbs_Fight_Fight_024,Verbs_Fight_Fight_024
Verbs_Fight_Fight_025,Verbs_Fight_Fight_025
Verbs_Fight_Fight_026,Verbs_Fight_Fight_026
Verbs_Follow_Follow_001,Verbs_Follow_Follow_001
Verbs_Follow_Follow_002,Verbs_Follow_Follow_002
Verbs_Follow_Follow_003,Verbs_Follow_Follow_003
Verbs_Follow_Follow_004,Verbs_Follow_Follow_004
Verbs_Follow_Follow_005,Verbs_Follow_Follow_005
Verbs_Follow_Follow_006,Verbs_Follow_Follow_006
Verbs_Follow_Follow_007,Verbs_Follow_Follow_007
Verbs_Follow_Follow_008,Verbs_Follow_Follow_008
Verbs_Follow_Follow_009,Verbs_Follow_Follow_009
Verbs_Get_up_Get_up_001,Verbs_Get_up_Get_up_001
Verbs_Get_up_Get_up_002,Verbs_Get_up_Get_up_002
Verbs_Give_Give_001,Verbs_Give_Give_001
Verbs_Give_Give_002,Verbs_Give_Give_002
Verbs_Give_Give_003,Verbs_Give_Give_003
Verbs_Give_Give_004,Verbs_Give_Give_004
Verbs_Give_Give_005,Verbs_Give_Give_005
Verbs_Give_Give_006,Verbs_Give_Give_006
Verbs_Give_Give_007,Verbs_Give_Give_007
Verbs_Give_Give_008,Verbs_Give_Give_008
Verbs_Give_Give_009,Verbs_Give_Give_009
Verbs_Give_Give_010,Verbs_Give_Give_010
Verbs_Give_Give_011,Verbs_Give_Give_011
Verbs_Give_Give_012,Verbs_Give_Give_012
Verbs_Give_Give_013,Verbs_Give_Give_013
Verbs_Give_Give_014,Verbs_Give_Give_014
Verbs_Give_Give_015,Verbs_Give_Give_015
Verbs_Go_Go_001,Verbs_Go_Go_001
Verbs_Go_Go_002,Verbs_Go_Go_002
Verbs_Go_Go_003,Verbs_Go_Go_003
Verbs_Go_Go_004,Verbs_Go_Go_004
Verbs_Go_Go_005,Verbs_Go_Go_005
Verbs_Go_Go_006,Verbs_Go_Go_006
Verbs_Go_Go_007,Verbs_Go_Go_007
Verbs_Go_Go_008,Verbs_Go_Go_008
Verbs_Go_Go_009,Verbs_Go_Go_009
Verbs_Go_Go_010,Verbs_Go_Go_010
Verbs_Go_Go_011,Verbs_Go_Go_011
Verbs_Go_Go_012,Verbs_Go_Go_012
Verbs_Go_Go_013,Verbs_Go_Go_013
Verbs_Go_Go_014,Verbs_Go_Go_014
Verbs_Go_Go_015,Verbs_Go_Go_015
Verbs_Go_Go_016,Verbs_Go_Go_016
Verbs_Go_Go_017,Verbs_Go_Go_017
Verbs_Go_Go_018,Verbs_Go_Go_018
Verbs_Go_Go_019,Verbs_Go_Go_019
Verbs_Go_Go_020,Verbs_Go_Go_020
Verbs_Go_Go_021,Verbs_Go_Go_021
Verbs_Go_Go_022,Verbs_Go_Go_022
Verbs_Go_Go_023,Verbs_Go_Go_023
Verbs_Go_Go_024,Verbs_Go_Go_024
Verbs_Go_Go_025,Verbs_Go_Go_025
Verbs_Go_Go_026,Verbs_Go_Go_026
Verbs_Go_Go_027,Verbs_Go_Go_027
Verbs_Go_Go_028,Verbs_Go_Go_028
Verbs_Go_Go_029,Verbs_Go_Go_029
Verbs_Go_Go_030,Verbs_Go_Go_030
Verbs_Go_Go_031,Verbs_Go_Go_031
Verbs_Go_Go_032,Verbs_Go_Go_032
Verbs_Go_Go_033,Verbs_Go_Go_033
Verbs_Go_Go_034,Verbs_Go_Go_034
Verbs_Guide_Guide_001,Verbs_Guide_Guide_001
Verbs_Guide_Guide_002,Verbs_Guide_Guide_002
Verbs_Guide_Guide_003,Verbs_Guide_Guide_003
Verbs_Guide_Guide_004,Verbs_Guide_Guide_004
Verbs_Guide_Guide_005,Verbs_Guide_Guide_005
Verbs_Hang_Hang_001,Verbs_Hang_Hang_001
Verbs_Hang_Hang_002,Verbs_Hang_Hang_002
Verbs_Hang_Hang_003,Verbs_Hang_Hang_003
Verbs_Hear_Hear_001,Verbs_Hear_Hear_001
Verbs_Hear_Hear_002,Verbs_Hear_Hear_002
Verbs_Hear_Hear_003,Verbs_Hear_Hear_003
Verbs_Hear_Hear_004,Verbs_Hear_Hear_004
Verbs_Hear_Hear_005,Verbs_Hear_Hear_005
Verbs_Hear_Hear_006,Verbs_Hear_Hear_006
Verbs_Hear_Hear_007,Verbs_Hear_Hear_007
Verbs_Hear_Hear_008,Verbs_Hear_Hear_008
Verbs_Hear_Hear_009,Verbs_Hear_Hear_009
Verbs_Help_Help_001,Verbs_Help_Help_001
Verbs_Help_Help_002,Verbs_Help_Help_002
Verbs_Help_Help_003,Verbs_Help_Help_003
Verbs_Help_Help_004,Verbs_Help_Help_004
Verbs_Help_Help_005,Verbs_Help_Help_005
Verbs_Help_Help_006,Verbs_Help_Help_006
Verbs_Help_Help_007,Verbs_Help_Help_007
Verbs_Help_Help_008,Verbs_Help_Help_008
Verbs_Help_Help_009,Verbs_Help_Help_009
Verbs_Help_Help_010,Verbs_Help_Help_010
Verbs_Help_Help_011,Verbs_Help_Help_011
Verbs_Help_Help_012,Verbs_Help_Help_012
Verbs_Help_Help_013,Verbs_Help_Help_013
Verbs_Help_Help_014,Verbs_Help_Help_014
Verbs_Help_Help_015,Verbs_Help_Help_015
Verbs_Help_Help_016,Verbs_Help_Help_016
Verbs_Help_Help_017,Verbs_Help_Help_017
Verbs_Help_Help_018,Verbs_Help_Help_018
Verbs_Help_Help_019,Verbs_Help_Help_019
Verbs_Help_Help_020,Verbs_Help_Help_020
Verbs_Help_Help_021,Verbs_Help_Help_021
Verbs_Help_Help_022,Verbs_Help_Help_022
Verbs_Help_Help_023,Verbs_Help_Help_023
Verbs_Help_Help_024,Verbs_Help_Help_024
Verbs_Help_Help_025,Verbs_Help_Help_025
Verbs_Help_Help_026,Verbs_Help_Help_026
Verbs_Help_Help_027,Verbs_Help_Help_027
Verbs_Help_Help_028,Verbs_Help_Help_028
Verbs_Help_Help_029,Verbs_Help_Help_029
Verbs_Help_Help_030,Verbs_Help_Help_030
Verbs_Hit_Hit_001,Verbs_Hit_Hit_001
Verbs_Hit_Hit_002,Verbs_Hit_Hit_002
Verbs_Hit_Hit_003,Verbs_Hit_Hit_003
Verbs_Hit_Hit_004,Verbs_Hit_Hit_004
Verbs_Hit_Hit_005,Verbs_Hit_Hit_005
Verbs_Hit_Hit_006,Verbs_Hit_Hit_006
Verbs_Hit_Hit_007,Verbs_Hit_Hit_007
Verbs_How_How_001,Verbs_How_How_001
Verbs_How_How_002,Verbs_How_How_002
Verbs_How_How_003,Verbs_How_How_003
Verbs_I_know_I_know_001,Verbs_I_know_I_know_001
Verbs_I_know_I_know_002,Verbs_I_know_I_know_002
Verbs_Jump_Jump_001,Verbs_Jump_Jump_001
Verbs_Jump_Jump_002,Verbs_Jump_Jump_002
Verbs_Knock_Knock_001,Verbs_Knock_Knock_001
Verbs_Knock_Knock_002,Verbs_Knock_Knock_002
Verbs_Knock_Knock_003,Verbs_Knock_Knock_003
Verbs_Knock_Knock_004,Verbs_Knock_Knock_004
Verbs_Laugh_Laugh_001,Verbs_Laugh_Laugh_001
Verbs_Laugh_Laugh_002,Verbs_Laugh_Laugh_002
Verbs_Laugh_Laugh_003,Verbs_Laugh_Laugh_003
Verbs_Laugh_Laugh_004,Verbs_Laugh_Laugh_004
Verbs_Laugh_Laugh_005,Verbs_Laugh_Laugh_005
Verbs_Lead_Lead_001,Verbs_Lead_Lead_001
Verbs_Lead_Lead_002,Verbs_Lead_Lead_002
Verbs_Lead_Lead_003,Verbs_Lead_Lead_003
Verbs_Lead_Lead_004,Verbs_Lead_Lead_004
Verbs_Lead_Lead_005,Verbs_Lead_Lead_005
Verbs_Lead_Lead_006,Verbs_Lead_Lead_006
Verbs_Lead_Lead_007,Verbs_Lead_Lead_007
Verbs_Let_Let_001,Verbs_Let_Let_001
Verbs_Let_Let_002,Verbs_Let_Let_002
Verbs_Let_Let_003,Verbs_Let_Let_003
Verbs_Let_Let_004,Verbs_Let_Let_004
Verbs_Like_Like_001,Verbs_Like_Like_001
Verbs_Like_Like_002,Verbs_Like_Like_002
Verbs_Like_Like_003,Verbs_Like_Like_003
Verbs_Like_Like_004,Verbs_Like_Like_004
Verbs_Like_Like_005,Verbs_Like_Like_005
Verbs_Like_Like_006,Verbs_Like_Like_006
Verbs_Like_Like_007,Verbs_Like_Like_007
Verbs_Listen_Listen_001,Verbs_Listen_Listen_001
Verbs_Listen_Listen_002,Verbs_Listen_Listen_002
Verbs_Listen_Listen_003,Verbs_Listen_Listen_003
Verbs_Listen_Listen_004,Verbs_Listen_Listen_004
Verbs_Listen_Listen_005,Verbs_Listen_Listen_005
Verbs_Listen_Listen_006,Verbs_Listen_Listen_006
Verbs_Look_Look_001,Verbs_Look_Look_001
Verbs_Look_Look_002,Verbs_Look_Look_002
Verbs_Look_Look_003,Verbs_Look_Look_003
Verbs_Look_Look_004,Verbs_Look_Look_004
Verbs_Look_Look_005,Verbs_Look_Look_005
Verbs_Look_Look_006,Verbs_Look_Look_006
Verbs_Look_Look_007,Verbs_Look_Look_007
Verbs_Look_Look_008,Verbs_Look_Look_008
Verbs_Look_Look_009,Verbs_Look_Look_009
Verbs_Look_Look_010,Verbs_Look_Look_010
Verbs_Look_Look_011,Verbs_Look_Look_011
Verbs_Look_Look_012,Verbs_Look_Look_012
Verbs_Look_Look_013,Verbs_Look_Look_013
Verbs_Look_Look_014,Verbs_Look_Look_014
Verbs_Look_Look_015,Verbs_Look_Look_015
Verbs_Look_Look_016,Verbs_Look_Look_016
Verbs_Look_Look_017,Verbs_Look_Look_017
Verbs_Look_Look_018,Verbs_Look_Look_018
Verbs_Look_Look_019,Verbs_Look_Look_019
Verbs_Look_Look_020,Verbs_Look_Look_020
Verbs_Look_Look_021,Verbs_Look_Look_021
Verbs_Look_Look_022,Verbs_Look_Look_022
Verbs_Look_Look_023,Verbs_Look_Look_023
Verbs_Look_Look_024,Verbs_Look_Look_024
Verbs_Look_Look_025,Verbs_Look_Look_025
Verbs_Look_Look_026,Verbs_Look_Look_026
Verbs_Look_Look_027,Verbs_Look_Look_027
Verbs_Love_Love_001,Verbs_Love_Love_001
Verbs_Love_Love_002,Verbs_Love_Love_002
Verbs_Love_Love_003,Verbs_Love_Love_003
Verbs_Love_Love_004,Verbs_Love_Love_004
Verbs_Love_Love_005,Verbs_Love_Love_005
Verbs_Love_Love_006,Verbs_Love_Love_006
Verbs_Love_Love_007,Verbs_Love_Love_007
Verbs_Love_Love_008,Verbs_Love_Love_008
Verbs_Make_Make_001,Verbs_Make_Make_001
Verbs_Make_Make_002,Verbs_Make_Make_002
Verbs_Meet_Meet_001,Verbs_Meet_Meet_001
Verbs_Meet_Meet_002,Verbs_Meet_Meet_002
Verbs_Meet_Meet_003,Verbs_Meet_Meet_003
Verbs_Meet_Meet_004,Verbs_Meet_Meet_004
Verbs_Meet_Meet_005,Verbs_Meet_Meet_005
Verbs_Meet_Meet_006,Verbs_Meet_Meet_006
Verbs_Meet_Meet_007,Verbs_Meet_Meet_007
Verbs_Meet_Meet_008,Verbs_Meet_Meet_008
Verbs_Meet_Meet_009,Verbs_Meet_Meet_009
Verbs_Meet_Meet_010,Verbs_Meet_Meet_010
Verbs_Meet_Meet_011,Verbs_Meet_Meet_011
Verbs_Meet_Meet_012,Verbs_Meet_Meet_012
Verbs_Meet_Meet_013,Verbs_Meet_Meet_013
Verbs_Meet_Meet_014,Verbs_Meet_Meet_014
Verbs_Meet_Meet_015,Verbs_Meet_Meet_015
Verbs_Meet_Meet_016,Verbs_Meet_Meet_016
Verbs_Meet_Meet_017,Verbs_Meet_Meet_017
Verbs_Meet_Meet_018,Verbs_Meet_Meet_018
Verbs_Meet_Meet_019,Verbs_Meet_Meet_019
Verbs_Meet_Meet_020,Verbs_Meet_Meet_020
Verbs_Meet_Meet_021,Verbs_Meet_Meet_021
Verbs_Meet_Meet_022,Verbs_Meet_Meet_022
Verbs_Meet_Meet_023,Verbs_Meet_Meet_023
Verbs_Meet_Meet_024,Verbs_Meet_Meet_024
Verbs_Meet_Meet_025,Verbs_Meet_Meet_025
Verbs_Meet_Meet_026,Verbs_Meet_Meet_026
Verbs_Meet_Meet_027,Verbs_Meet_Meet_027
Verbs_Meet_Meet_028,Verbs_Meet_Meet_028
Verbs_Meet_Meet_029,Verbs_Meet_Meet_029
Verbs_Meet_Meet_030,Verbs_Meet_Meet_030
Verbs_Meet_Meet_031,Verbs_Meet_Meet_031
Verbs_Meet_Meet_032,Verbs_Meet_Meet_032
Verbs_Meet_Meet_033,Verbs_Meet_Meet_033
Verbs_Meet_Meet_034,Verbs_Meet_Meet_034
Verbs_Now_Now_001,Verbs_Now_Now_001
Verbs_Now_Now_002,Verbs_Now_Now_002
Verbs_Open_Open_001,Verbs_Open_Open_001
Verbs_Open_Open_002,Verbs_Open_Open_002
Verbs_Open_Open_003,Verbs_Open_Open_003
Verbs_Open_Open_004,Verbs_Open_Open_004
Verbs_Open_Open_005,Verbs_Open_Open_005
Verbs_Open_Open_006,Verbs_Open_Open_006
Verbs_Open_Open_007,Verbs_Open_Open_007
Verbs_Order_Order_001,Verbs_Order_Order_001
Verbs_Order_Order_002,Verbs_Order_Order_002
Verbs_Order_Order_003,Verbs_Order_Order_003
Verbs_Order_Order_004,Verbs_Order_Order_004
Verbs_Order_Order_005,Verbs_Order_Order_005
Verbs_Order_Order_006,Verbs_Order_Order_006
Verbs_Order_Order_007,Verbs_Order_Order_007
Verbs_Order_Order_008,Verbs_Order_Order_008
Verbs_Order_Order_009,Verbs_Order_Order_009
Verbs_Order_Order_010,Verbs_Order_Order_010
Verbs_Peeing_Peeing_001,Verbs_Peeing_Peeing_001
Verbs_Peeing_Peeing_002,Verbs_Peeing_Peeing_002
Verbs_Peeing_Peeing_003,Verbs_Peeing_Peeing_003
Verbs_Peeing_Peeing_004,Verbs_Peeing_Peeing_004
Verbs_Peeing_Peeing_005,Verbs_Peeing_Peeing_005
Verbs_Peeing_Peeing_006,Verbs_Peeing_Peeing_006
Verbs_Play_Play_001,Verbs_Play_Play_001
Verbs_Play_Play_002,Verbs_Play_Play_002
Verbs_Play_Play_003,Verbs_Play_Play_003
Verbs_Play_Play_004,Verbs_Play_Play_004
Verbs_Play_Play_005,Verbs_Play_Play_005
Verbs_Play_Play_006,Verbs_Play_Play_006
Verbs_Play_Play_007,Verbs_Play_Play_007
Verbs_Play_Play_008,Verbs_Play_Play_008
Verbs_Play_Play_009,Verbs_Play_Play_009
Verbs_Play_Play_010,Verbs_Play_Play_010
Verbs_Play_Play_011,Verbs_Play_Play_011
Verbs_Play_Play_012,Verbs_Play_Play_012
Verbs_Play_Play_013,Verbs_Play_Play_013
Verbs_Play_Play_014,Verbs_Play_Play_014
Verbs_Play_Play_015,Verbs_Play_Play_015
Verbs_Play_Play_016,Verbs_Play_Play_016
Verbs_Play_Play_017,Verbs_Play_Play_017
Verbs_Play_Play_018,Verbs_Play_Play_018
Verbs_Play_Play_019,Verbs_Play_Play_019
Verbs_Play_Play_020,Verbs_Play_Play_020
Verbs_Play_Play_021,Verbs_Play_Play_021
Verbs_Play_Play_022,Verbs_Play_Play_022
Verbs_Play_Play_023,Verbs_Play_Play_023
Verbs_Play_Play_024,Verbs_Play_Play_024
Verbs_Play_Play_025,Verbs_Play_Play_025
Verbs_Play_Play_026,Verbs_Play_Play_026
Verbs_Pull_Pull_001,Verbs_Pull_Pull_001
Verbs_Pull_Pull_002,Verbs_Pull_Pull_002
Verbs_Pull_Pull_003,Verbs_Pull_Pull_003
Verbs_Pull_Pull_004,Verbs_Pull_Pull_004
Verbs_Pull_Pull_005,Verbs_Pull_Pull_005
Verbs_Pull_Pull_006,Verbs_Pull_Pull_006
Verbs_Pull_Pull_007,Verbs_Pull_Pull_007
Verbs_Pull_Pull_008,Verbs_Pull_Pull_008
Verbs_Pull_Pull_009,Verbs_Pull_Pull_009
Verbs_Pull_Pull_010,Verbs_Pull_Pull_010
Verbs_Pull_Pull_011,Verbs_Pull_Pull_011
Verbs_Put_Put_001,Verbs_Put_Put_001
Verbs_Put_Put_002,Verbs_Put_Put_002
Verbs_Put_Put_003,Verbs_Put_Put_003
Verbs_Put_Put_004,Verbs_Put_Put_004
Verbs_Quickly_Quickly_001,Verbs_Quickly_Quickly_001
Verbs_Run_Run_001,Verbs_Run_Run_001
Verbs_Run_Run_002,Verbs_Run_Run_002
Verbs_Run_Run_003,Verbs_Run_Run_003
Verbs_Run_Run_004,Verbs_Run_Run_004
Verbs_Run_Run_005,Verbs_Run_Run_005
Verbs_Run_Run_006,Verbs_Run_Run_006
Verbs_Run_Run_007,Verbs_Run_Run_007
Verbs_Run_Run_008,Verbs_Run_Run_008
Verbs_Run_Run_009,Verbs_Run_Run_009
Verbs_Run_Run_010,Verbs_Run_Run_010
Verbs_Run_Run_011,Verbs_Run_Run_011
Verbs_Run_Run_012,Verbs_Run_Run_012
Verbs_Run_Run_013,Verbs_Run_Run_013
Verbs_Run_Run_014,Verbs_Run_Run_014
Verbs_Run_Run_015,Verbs_Run_Run_015
Verbs_Run_Run_016,Verbs_Run_Run_016
Verbs_Run_Run_017,Verbs_Run_Run_017
Verbs_Run_Run_018,Verbs_Run_Run_018
Verbs_Run_Run_019,Verbs_Run_Run_019
Verbs_Run_Run_020,Verbs_Run_Run_020
Verbs_Run_Run_021,Verbs_Run_Run_021
Verbs_Run_Run_022,Verbs_Run_Run_022
Verbs_Run_Run_023,Verbs_Run_Run_023
Verbs_Run_Run_024,Verbs_Run_Run_024
Verbs_Run_Run_025,Verbs_Run_Run_025
Verbs_Run_Run_026,Verbs_Run_Run_026
Verbs_Scratch_Scratch_001,Verbs_Scratch_Scratch_001
Verbs_Scratch_Scratch_002,Verbs_Scratch_Scratch_002
Verbs_Scratch_Scratch_003,Verbs_Scratch_Scratch_003
Verbs_Search_Search_001,Verbs_Search_Search_001
Verbs_Search_Search_002,Verbs_Search_Search_002
Verbs_See_See_001,Verbs_See_See_001
Verbs_See_See_002,Verbs_See_See_002
Verbs_See_See_003,Verbs_See_See_003
Verbs_See_See_004,Verbs_See_See_004
Verbs_See_See_005,Verbs_See_See_005
Verbs_See_See_006,Verbs_See_See_006
Verbs_See_See_007,Verbs_See_See_007
Verbs_See_See_008,Verbs_See_See_008
Verbs_See_See_009,Verbs_See_See_009
Verbs_See_See_010,Verbs_See_See_010
Verbs_See_See_011,Verbs_See_See_011
Verbs_See_See_012,Verbs_See_See_012
Verbs_See_See_013,Verbs_See_See_013
Verbs_See_See_014,Verbs_See_See_014
Verbs_See_See_015,Verbs_See_See_015
Verbs_See_See_016,Verbs_See_See_016
Verbs_See_See_017,Verbs_See_See_017
Verbs_See_See_018,Verbs_See_See_018
Verbs_See_See_019,Verbs_See_See_019
Verbs_See_See_020,Verbs_See_See_020
Verbs_See_See_021,Verbs_See_See_021
Verbs_See_See_022,Verbs_See_See_022
Verbs_See_See_023,Verbs_See_See_023
Verbs_See_See_024,Verbs_See_See_024
Verbs_See_See_025,Verbs_See_See_025
Verbs_See_See_026,Verbs_See_See_026
Verbs_See_See_027,Verbs_See_See_027
Verbs_See_See_028,Verbs_See_See_028
Verbs_See_See_029,Verbs_See_See_029
Verbs_See_See_030,Verbs_See_See_030
Verbs_See_See_031,Verbs_See_See_031
Verbs_See_See_032,Verbs_See_See_032
Verbs_Select_Select_001,Verbs_Select_Select_001
Verbs_Select_Select_002,Verbs_Select_Select_002
Verbs_Select_Select_003,Verbs_Select_Select_003
Verbs_Sell_Sell_001,Verbs_Sell_Sell_001
Verbs_Sell_Sell_002,Verbs_Sell_Sell_002
Verbs_Sell_Sell_003,Verbs_Sell_Sell_003
Verbs_Sell_Sell_004,Verbs_Sell_Sell_004
Verbs_Sell_Sell_005,Verbs_Sell_Sell_005
Verbs_Sell_Sell_006,Verbs_Sell_Sell_006
Verbs_Sell_Sell_007,Verbs_Sell_Sell_007
Verbs_Sell_Sell_008,Verbs_Sell_Sell_008
Verbs_Sell_Sell_009,Verbs_Sell_Sell_009
Verbs_Sell_Sell_010,Verbs_Sell_Sell_010
Verbs_Sell_Sell_011,Verbs_Sell_Sell_011
Verbs_Sell_Sell_012,Verbs_Sell_Sell_012
Verbs_Sell_Sell_013,Verbs_Sell_Sell_013
Verbs_Sell_Sell_014,Verbs_Sell_Sell_014
Verbs_Sell_Sell_015,Verbs_Sell_Sell_015
Verbs_Sell_Sell_016,Verbs_Sell_Sell_016
Verbs_Sell_Sell_017,Verbs_Sell_Sell_017
Verbs_Sell_Sell_018,Verbs_Sell_Sell_018
Verbs_Sell_Sell_019,Verbs_Sell_Sell_019
Verbs_Sell_Sell_020,Verbs_Sell_Sell_020
Verbs_Sell_Sell_021,Verbs_Sell_Sell_021
Verbs_Sell_Sell_022,Verbs_Sell_Sell_022
Verbs_Sell_Sell_023,Verbs_Sell_Sell_023
Verbs_Sell_Sell_024,Verbs_Sell_Sell_024
Verbs_Sell_Sell_025,Verbs_Sell_Sell_025
Verbs_Sell_Sell_026,Verbs_Sell_Sell_026
Verbs_Show_Show_001,Verbs_Show_Show_001
Verbs_Show_Show_002,Verbs_Show_Show_002
Verbs_Show_Show_003,Verbs_Show_Show_003
Verbs_Show_Show_004,Verbs_Show_Show_004
Verbs_Show_Show_005,Verbs_Show_Show_005
Verbs_Show_Show_006,Verbs_Show_Show_006
Verbs_Show_Show_007,Verbs_Show_Show_007
Verbs_Show_Show_008,Verbs_Show_Show_008
Verbs_Show_Show_009,Verbs_Show_Show_009
Verbs_Sit_Sit_001,Verbs_Sit_Sit_001
Verbs_Sit_Sit_002,Verbs_Sit_Sit_002
Verbs_Sleep_Sleep_001,Verbs_Sleep_Sleep_001
Verbs_Sleep_Sleep_002,Verbs_Sleep_Sleep_002
Verbs_Sleep_Sleep_003,Verbs_Sleep_Sleep_003
Verbs_Sleep_Sleep_004,Verbs_Sleep_Sleep_004
Verbs_Sleep_Sleep_005,Verbs_Sleep_Sleep_005
Verbs_Sleep_Sleep_006,Verbs_Sleep_Sleep_006
Verbs_Sleep_Sleep_007,Verbs_Sleep_Sleep_007
Verbs_Sleep_Sleep_008,Verbs_Sleep_Sleep_008
Verbs_Sleep_Sleep_009,Verbs_Sleep_Sleep_009
Verbs_Sleep_Sleep_010,Verbs_Sleep_Sleep_010
Verbs_Sleep_Sleep_011,Verbs_Sleep_Sleep_011
Verbs_Sleep_Sleep_012,Verbs_Sleep_Sleep_012
Verbs_Sleep_Sleep_013,Verbs_Sleep_Sleep_013
Verbs_Sleep_Sleep_014,Verbs_Sleep_Sleep_014
Verbs_Sleep_Sleep_015,Verbs_Sleep_Sleep_015
Verbs_Sleep_Sleep_016,Verbs_Sleep_Sleep_016
Verbs_Sleep_Sleep_017,Verbs_Sleep_Sleep_017
Verbs_Sleep_Sleep_018,Verbs_Sleep_Sleep_018
Verbs_Sleep_Sleep_019,Verbs_Sleep_Sleep_019
Verbs_Sleep_Sleep_020,Verbs_Sleep_Sleep_020
Verbs_Sleep_Sleep_021,Verbs_Sleep_Sleep_021
Verbs_Sleep_Sleep_022,Verbs_Sleep_Sleep_022
Verbs_Sleep_Sleep_023,Verbs_Sleep_Sleep_023
Verbs_Sleep_Sleep_024,Verbs_Sleep_Sleep_024
Verbs_Sleep_Sleep_025,Verbs_Sleep_Sleep_025
Verbs_Sleep_Sleep_026,Verbs_Sleep_Sleep_026
Verbs_Sleep_Sleep_027,Verbs_Sleep_Sleep_027
Verbs_Smile_Smile_001,Verbs_Smile_Smile_001
Verbs_Smile_Smile_002,Verbs_Smile_Smile_002
Verbs_Smile_Smile_003,Verbs_Smile_Smile_003
Verbs_Stop_Stop_001,Verbs_Stop_Stop_001
Verbs_Stop_Stop_002,Verbs_Stop_Stop_002
Verbs_Stop_Stop_003,Verbs_Stop_Stop_003
Verbs_Stop_Stop_004,Verbs_Stop_Stop_004
Verbs_Stop_Stop_005,Verbs_Stop_Stop_005
Verbs_Stop_Stop_006,Verbs_Stop_Stop_006
Verbs_Stop_Stop_007,Verbs_Stop_Stop_007
Verbs_Study_Study_001,Verbs_Study_Study_001
Verbs_Study_Study_002,Verbs_Study_Study_002
Verbs_Study_Study_003,Verbs_Study_Study_003
Verbs_Study_Study_004,Verbs_Study_Study_004
Verbs_Study_Study_005,Verbs_Study_Study_005
Verbs_Sweep_Sweep_001,Verbs_Sweep_Sweep_001
Verbs_Sweep_Sweep_002,Verbs_Sweep_Sweep_002
Verbs_Swim_Swim_001,Verbs_Swim_Swim_001
Verbs_Swim_Swim_002,Verbs_Swim_Swim_002
Verbs_Swim_Swim_003,Verbs_Swim_Swim_003
Verbs_Swim_Swim_004,Verbs_Swim_Swim_004
Verbs_Swim_Swim_005,Verbs_Swim_Swim_005
Verbs_Take_Take_001,Verbs_Take_Take_001
Verbs_Take_Take_002,Verbs_Take_Take_002
Verbs_Take_Take_003,Verbs_Take_Take_003
Verbs_Talk_Talk_001,Verbs_Talk_Talk_001
Verbs_Talk_Talk_002,Verbs_Talk_Talk_002
Verbs_Teach_Teach_001,Verbs_Teach_Teach_001
Verbs_Teach_Teach_002,Verbs_Teach_Teach_002
Verbs_Teach_Teach_003,Verbs_Teach_Teach_003
Verbs_Teach_Teach_004,Verbs_Teach_Teach_004
Verbs_Teach_Teach_005,Verbs_Teach_Teach_005
Verbs_Teach_Teach_006,Verbs_Teach_Teach_006
Verbs_Teach_Teach_007,Verbs_Teach_Teach_007
Verbs_Teach_Teach_008,Verbs_Teach_Teach_008
Verbs_Teach_Teach_009,Verbs_Teach_Teach_009
Verbs_Teach_Teach_010,Verbs_Teach_Teach_010
Verbs_Teach_Teach_011,Verbs_Teach_Teach_011
Verbs_Teach_Teach_012,Verbs_Teach_Teach_012
Verbs_Teach_Teach_013,Verbs_Teach_Teach_013
Verbs_Teach_Teach_014,Verbs_Teach_Teach_014
Verbs_Teach_Teach_015,Verbs_Teach_Teach_015
Verbs_Teach_Teach_016,Verbs_Teach_Teach_016
Verbs_Teach_Teach_017,Verbs_Teach_Teach_017
Verbs_Teach_Teach_018,Verbs_Teach_Teach_018
Verbs_Teach_Teach_019,Verbs_Teach_Teach_019
Verbs_Teach_Teach_020,Verbs_Teach_Teach_020
Verbs_Teach_Teach_021,Verbs_Teach_Teach_021
Verbs_Teach_Teach_022,Verbs_Teach_Teach_022
Verbs_Teach_Teach_023,Verbs_Teach_Teach_023
Verbs_Teach_Teach_024,Verbs_Teach_Teach_024
Verbs_Tear_Tear_001,Verbs_Tear_Tear_001
Verbs_Tear_Tear_002,Verbs_Tear_Tear_002
Verbs_Tear_Tear_003,Verbs_Tear_Tear_003
Verbs_Tell_Tell_001,Verbs_Tell_Tell_001
Verbs_Tell_Tell_002,Verbs_Tell_Tell_002
Verbs_Tell_Tell_003,Verbs_Tell_Tell_003
Verbs_Tell_Tell_004,Verbs_Tell_Tell_004
Verbs_Tell_Tell_005,Verbs_Tell_Tell_005
Verbs_Tell_Tell_006,Verbs_Tell_Tell_006
Verbs_Tell_Tell_007,Verbs_Tell_Tell_007
Verbs_Tell_Tell_008,Verbs_Tell_Tell_008
Verbs_Tell_Tell_009,Verbs_Tell_Tell_009
Verbs_Tell_Tell_010,Verbs_Tell_Tell_010
Verbs_Tell_Tell_011,Verbs_Tell_Tell_011
Verbs_Tell_Tell_012,Verbs_Tell_Tell_012
Verbs_Tell_Tell_013,Verbs_Tell_Tell_013
Verbs_Tell_Tell_014,Verbs_Tell_Tell_014
Verbs_Tell_Tell_015,Verbs_Tell_Tell_015
